,acc,loss
0,0.6060234391689301,1.5930117869377136
1,0.608826174736023,1.5715413498878479
2,0.6127636694908142,1.5494802212715149
3,0.613585934638977,1.5357211303710938
4,0.6149785113334656,1.5220445036888122
5,0.6158613240718842,1.5121962547302246
6,0.6170859372615815,1.4996848869323731
7,0.6178359389305115,1.4892328119277953
8,0.6191054689884186,1.478336911201477
9,0.6211640667915345,1.4642840838432312
10,0.6227910149097443,1.450195779800415
11,0.6247265660762786,1.4365286588668824
12,0.6272050774097443,1.4226211738586425
13,0.6281835949420929,1.410531301498413
14,0.62965038895607,1.3991248941421508
15,0.6317460918426514,1.3887689876556397
16,0.6326523435115814,1.379820773601532
17,0.6348183596134186,1.3668758726119996
18,0.6362207043170929,1.3554702067375184
19,0.6382871103286744,1.3464116215705872
20,0.6401992130279541,1.3322484040260314
21,0.64208789229393,1.3211324143409728
22,0.6431523430347442,1.3137255930900573
23,0.6440527331829071,1.3029670643806457
24,0.6466347670555115,1.293217282295227
25,0.6489863300323486,1.2801609444618225
26,0.6504726576805114,1.2723478555679322
27,0.653164061307907,1.2589508485794068
28,0.6548437488079071,1.2496400904655456
29,0.6568339848518372,1.2403959918022156
30,0.658738284111023,1.227365403175354
31,0.660472651720047,1.2177563881874085
32,0.6628808605670929,1.2042637276649475
33,0.6650371062755585,1.1946418499946594
34,0.6677890622615814,1.1811909699440002
35,0.6702167928218842,1.1680113291740417
36,0.67126757979393,1.1602254939079284
37,0.6748417961597443,1.144113645553589
38,0.6772792971134186,1.1318179154396057
39,0.6790390610694885,1.1234070754051209
40,0.6810117161273956,1.1123236918449402
41,0.6822617149353027,1.1041402316093445
42,0.686683589220047,1.0859003901481628
43,0.688291015625,1.074835479259491
44,0.6912871086597443,1.061462082862854
45,0.6935664057731629,1.051091332435608
46,0.6970722699165344,1.0322072076797486
47,0.6990468752384186,1.02246018409729
48,0.7018632829189301,1.0078145778179168
49,0.7038125002384186,0.9974248278141021
50,0.7064804637432098,0.9831971657276154
51,0.7085898458957672,0.9718112003803253
52,0.710634765625,0.961028059720993
53,0.712589840888977,0.9504214859008789
54,0.7160410130023956,0.9327818071842193
55,0.7174902331829071,0.925829166173935
56,0.7205878937244415,0.9111382806301117
57,0.7213417983055115,0.9067271530628205
58,0.7237187457084656,0.8933416664600372
59,0.7260996091365814,0.8854920196533204
60,0.7295175790786743,0.866175537109375
61,0.7311640655994416,0.8597642195224762
62,0.7342558598518372,0.8450307631492615
63,0.7343613243103028,0.8424417471885681
64,0.7367773449420929,0.8327630031108856
65,0.7407539045810699,0.8173234367370605
66,0.7420664072036743,0.8105726766586304
67,0.7439726579189301,0.8025641286373139
68,0.7459472680091858,0.794804220199585
69,0.7486582028865815,0.7825534951686859
70,0.7504140603542327,0.7754917883872986
71,0.7507382845878601,0.7743935108184814
72,0.7538398385047913,0.7619665157794953
73,0.7567265653610229,0.751779499053955
74,0.7581289064884186,0.745248361825943
75,0.7599609351158142,0.7359013056755066
76,0.7621132802963256,0.7289462924003601
77,0.763628910779953,0.72123788356781
78,0.7668515646457672,0.7107055866718293
79,0.7668730509281159,0.7086106443405151
80,0.7691640627384185,0.7005248820781708
81,0.7715156257152558,0.6932902657985687
82,0.7742714858055115,0.6797718727588653
83,0.77662890791893,0.6731107556819915
84,0.7787578129768371,0.6661831724643708
85,0.7783320319652557,0.6667037749290466
86,0.7811464869976044,0.6563282191753388
87,0.7852128911018371,0.6417936265468598
88,0.7866816401481629,0.6353252458572388
89,0.7907656228542328,0.6246204459667206
90,0.7910585939884186,0.6209353911876678
91,0.79397070646286,0.6119093453884125
92,0.7965957033634186,0.6026056444644928
93,0.7996738266944885,0.5918105185031891
94,0.8022773456573487,0.5841862869262695
95,0.8029902315139771,0.582284791469574
96,0.8056718719005584,0.570467185974121
97,0.8080800771713257,0.5644473600387573
98,0.808837890625,0.5630362725257874
99,0.810964846611023,0.5533642399311066
