,acc,loss
0,0.4696289069578052,3.331564106941223
1,0.5,3.0670127725601195
2,0.5,3.01326584815979
3,0.5,2.96984917640686
4,0.5037187457084655,2.6493881034851072
5,0.5125195324420929,2.2863499832153322
6,0.5149550795555115,2.2588648271560667
7,0.5172187471389771,2.2287134170532226
8,0.5196523439884185,2.197973856925964
9,0.5219726538658143,2.1682710075378417
10,0.5235175788402557,2.1472849607467652
11,0.5250742208957672,2.1244969034194945
12,0.5260234415531159,2.1058248805999757
13,0.5270078158378602,2.089608130455017
14,0.5278125,2.0721390771865846
15,0.5283574151992798,2.056916151046753
16,0.5290566396713257,2.0432116413116455
17,0.5294863283634186,2.029379758834839
18,0.5297265613079071,2.018480439186096
19,0.5305000019073486,2.0055791926383972
20,0.5310722637176514,1.995551507472992
21,0.5314472675323486,1.9847821807861328
22,0.53166015625,1.9773311877250672
23,0.5314804697036744,1.9704528069496154
24,0.5317421865463257,1.9639532732963563
25,0.5319218754768371,1.9548682689666748
26,0.532498049736023,1.9483715605735779
27,0.5326328098773956,1.9395436143875122
28,0.5325683605670929,1.9330436515808105
29,0.5329980504512787,1.9260976886749268
30,0.5332578122615814,1.917919147014618
31,0.5331308603286743,1.9114038562774658
32,0.5331718754768372,1.9057678055763245
33,0.5338515603542328,1.8962982654571534
34,0.5336914038658143,1.8895935225486755
35,0.5335390639305114,1.8809278631210327
36,0.5336054658889771,1.8725993132591248
37,0.5340664088726044,1.863181734085083
38,0.5342031216621399,1.8547511839866637
39,0.5337519526481629,1.8450079035758973
40,0.5343203103542328,1.8337579941749573
41,0.5344511723518371,1.8221568059921265
42,0.5343867182731629,1.8120333814620972
43,0.5343144559860229,1.8009405636787414
44,0.5349882793426514,1.7876598858833312
45,0.5349960947036743,1.7772085189819335
46,0.5359335958957672,1.762679455280304
47,0.5366171896457672,1.7487178874015807
48,0.5373027360439301,1.7364107847213746
49,0.5384179663658142,1.7208241844177246
50,0.5409140658378601,1.702823944091797
51,0.5452558624744416,1.6826446962356567
52,0.551724613904953,1.6577659559249878
53,0.5593964886665345,1.6318650817871094
54,0.5690429675579071,1.60229434967041
55,0.5782539069652557,1.571978588104248
56,0.5867128908634186,1.53865229845047
57,0.5959960949420929,1.50074077129364
58,0.6046250009536743,1.4656051778793335
59,0.6130937516689301,1.4299403548240661
60,0.6214726567268372,1.3943411707878113
61,0.6300918006896973,1.363077666759491
62,0.63891406416893,1.3287388801574707
63,0.6441816437244415,1.2982598447799683
64,0.6473984408378601,1.2750640463829042
65,0.6502812492847443,1.2509826111793518
66,0.6534453082084656,1.230241129398346
67,0.6565371084213257,1.2124354505538941
68,0.6608691418170929,1.1935475373268127
69,0.6649179673194885,1.1763743114471437
70,0.6700898444652558,1.1575080943107605
71,0.6747011733055115,1.1405921578407288
72,0.6788535141944885,1.1251946687698364
73,0.6838984382152558,1.1065054798126222
74,0.6886328125,1.0905904817581176
75,0.6930820322036744,1.0763012170791626
76,0.6970957040786743,1.060669219493866
77,0.7024433553218842,1.046507303714752
78,0.7078886699676513,1.0288568329811096
79,0.7103300762176513,1.0189986038208008
80,0.7118945264816284,1.0140753746032716
81,0.7177636730670929,0.994541140794754
82,0.7227792966365815,0.9800166833400726
83,0.732455073595047,0.9499807834625245
84,0.7352792990207672,0.9416014111042023
85,0.7383964848518372,0.934493956565857
86,0.7453984379768371,0.9098840737342835
87,0.7500703132152557,0.8940803444385529
88,0.7542246043682098,0.8783583474159241
89,0.5823320293426514,2.604996112585068
90,0.5067500007152558,2.39025071144104
91,0.5081581997871399,2.3080925130844117
92,0.5088261663913727,2.295206298828125
93,0.50984375,2.2883082389831544
94,0.5109355449676514,2.282510685920715
95,0.51111523270607,2.2784996795654298
96,0.5123808550834655,2.2721680068969725
97,0.5133261692523956,2.2650704336166383
98,0.5150781214237213,2.254610834121704
99,0.5162050759792328,2.240467014312744
100,0.5180332052707672,2.221472635269165
101,0.5200136744976044,2.197954149246216
102,0.5225644540786744,2.16762770652771
103,0.5248789083957672,2.1341426849365233
104,0.5267460978031159,2.101097354888916
105,0.5279296851158142,2.068116397857666
106,0.5298359382152558,2.033466715812683
107,0.5306777334213257,2.00298579454422
108,0.5325468754768372,1.9712781643867492
109,0.5341679692268372,1.9406303596496581
110,0.5364296841621399,1.9077065253257752
111,0.5411972630023957,1.8660501265525817
112,0.548019528388977,1.8217252898216247
113,0.5568378865718842,1.7717665648460388
114,0.5642167961597443,1.7263282918930054
115,0.5713574230670929,1.6851528692245483
116,0.5768066382408142,1.64878399848938
117,0.5830175793170929,1.6133441185951234
118,0.5879218721389771,1.5819977569580077
119,0.5934042954444885,1.5516074752807618
120,0.5975781285762787,1.5254573726654053
121,0.6028144490718842,1.4973659324645996
122,0.6068652355670929,1.4722727036476135
123,0.61091796875,1.4487227272987366
124,0.6148339867591858,1.4280245780944825
125,0.6190097653865814,1.4061700916290283
126,0.6231347632408142,1.38465989112854
127,0.6277890634536744,1.3623113560676574
128,0.6322011709213257,1.342336187362671
129,0.6376914060115815,1.318538737297058
130,0.642470703125,1.2965514969825744
131,0.6486230480670929,1.2708082151412965
132,0.65416015625,1.2499768495559693
133,0.6596503901481628,1.2289715337753295
134,0.6663437521457672,1.2043442988395692
135,0.6720996046066284,1.183643012046814
136,0.6763632774353028,1.1674851155281067
137,0.6839316415786744,1.1413893055915834
138,0.6892832052707673,1.1212643480300903
